100
1	tile_3_2	584	662	1.0	1.5454545454545454
2	tile_3_2	6	435	1.3	2.642857142857143
3	tile_3_2	31	580	1.3	1.0
4	tile_3_2	48	8	1.8	6.2105263157894735
5	tile_3_2	321	606	1.2	2.0
6	tile_3_2	673	482	1.2	2.923076923076923
7	tile_3_2	60	0	1.6	3.5294117647058822
8	tile_3_2	218	369	1.4	2.533333333333333
9	tile_3_2	633	78	1.5	4.3125
10	tile_3_2	424	14	1.6	5.588235294117647
11	tile_3_2	366	606	1.4	3.466666666666667
12	tile_3_2	332	72	1.8	5.947368421052632
13	tile_3_2	48	282	1.0	1.0
14	tile_3_2	81	544	1.8	6.105263157894737
15	tile_3_2	9	36	1.0	1.7272727272727273
16	tile_3_2	433	337	1.6	3.9411764705882355
17	tile_3_2	341	330	1.7	5.611111111111111
18	tile_3_2	120	654	1.1	1.9166666666666667
19	tile_3_2	699	186	1.3	2.4285714285714284
20	tile_3_2	9	225	1.1	1.5833333333333333
21	tile_3_2	459	12	1.9	11.15
22	tile_3_2	240	520	1.3	2.5
23	tile_3_2	525	484	1.8	5.947368421052632
24	tile_3_2	309	451	1.3	2.5714285714285716
25	tile_3_2	156	96	1.6	5.176470588235294
26	tile_3_2	587	6	1.7	4.5
27	tile_3_2	24	339	1.3	3.142857142857143
28	tile_3_2	576	177	1.4	2.933333333333333
29	tile_3_2	698	9	1.5	4.0625
30	tile_3_2	577	600	1.2	2.3076923076923075
31	tile_3_2	537	152	1.5	4.75
32	tile_3_2	156	0	1.6	5.294117647058823
33	tile_3_2	472	394	1.4	2.6
34	tile_3_2	497	603	1.0	1.1818181818181819
35	tile_3_2	570	29	1.8	9.210526315789474
36	tile_3_2	30	658	1.2	2.230769230769231
37	tile_3_2	59	242	1.5	3.375
38	tile_3_2	424	390	1.6	4.352941176470588
39	tile_3_2	613	669	1.4	3.533333333333333
40	tile_3_2	360	608	1.0	1.5454545454545454
41	tile_3_2	91	32	1.6	6.0
42	tile_3_2	600	433	1.8	8.578947368421053
43	tile_3_2	634	306	1.8	5.7894736842105265
44	tile_3_2	123	304	1.3	3.142857142857143
45	tile_3_2	616	444	1.5	4.3125
46	tile_3_2	536	393	1.3	2.9285714285714284
47	tile_3_2	0	322	1.8	4.7894736842105265
48	tile_3_2	138	180	1.3	2.857142857142857
49	tile_3_2	372	4	1.3	2.4285714285714284
50	tile_3_2	189	382	1.4	3.2666666666666666
51	tile_3_2	450	336	1.5	5.0625
52	tile_3_2	321	618	1.4	3.066666666666667
53	tile_3_2	61	177	1.7	5.388888888888889
54	tile_3_2	303	354	1.1	2.0833333333333335
55	tile_3_2	304	633	1.3	2.5
56	tile_3_2	486	451	1.1	2.5
57	tile_3_2	32	101	2.0	11.0
58	tile_3_2	619	375	2.0	11.0
59	tile_3_2	461	189	1.0	1.9090909090909092
60	tile_3_2	612	37	1.5	2.9375
61	tile_3_2	153	246	1.8	5.7368421052631575
62	tile_3_2	312	530	1.8	6.7368421052631575
63	tile_3_2	184	424	1.4	4.133333333333334
64	tile_3_2	185	232	1.3	2.857142857142857
65	tile_3_2	570	451	2.0	7.142857142857143
66	tile_3_2	160	74	1.8	7.368421052631579
67	tile_3_2	403	160	1.2	2.3846153846153846
68	tile_3_2	421	578	1.3	2.9285714285714284
69	tile_3_2	518	663	1.9	9.25
70	tile_3_2	678	618	1.3	3.0
71	tile_3_2	0	99	1.4	3.533333333333333
72	tile_3_2	434	612	1.4	2.933333333333333
73	tile_3_2	162	499	1.1	2.0833333333333335
74	tile_3_2	506	298	1.5	4.0625
75	tile_3_2	177	546	1.7	6.555555555555555
76	tile_3_2	322	608	1.5	3.0625
77	tile_3_2	40	655	1.6	4.823529411764706
78	tile_3_2	568	580	1.7	5.555555555555555
79	tile_3_2	614	210	1.7	6.555555555555555
80	tile_3_2	410	184	1.1	2.0833333333333335
81	tile_3_2	644	0	1.4	2.6666666666666665
82	tile_3_2	131	481	1.6	6.0
83	tile_3_2	275	330	1.3	2.357142857142857
84	tile_3_2	342	579	1.5	4.875
85	tile_3_2	570	297	1.7	4.611111111111111
86	tile_3_2	510	264	1.5	4.375
87	tile_3_2	240	177	1.8	5.526315789473684
88	tile_3_2	9	425	1.3	2.2142857142857144
89	tile_3_2	304	152	1.2	1.9230769230769231
90	tile_3_2	424	450	1.2	2.4615384615384617
91	tile_3_2	456	567	1.4	4.333333333333333
92	tile_3_2	93	0	1.2	1.0
93	tile_3_2	577	152	1.5	3.3125
94	tile_3_2	342	31	1.2	2.3076923076923075
95	tile_3_2	496	394	1.5	3.625
96	tile_3_2	546	184	1.8	9.631578947368421
97	tile_3_2	546	627	1.7	5.5
98	tile_3_2	2	369	1.3	3.0
99	tile_3_2	525	457	1.4	2.6
100	tile_3_2	592	264	1.9	8.9
