1250
1	maps/mazes/maze_000.map	59086	50210	1303.2	8.739518287243532
2	maps/mazes/maze_000.map	46166	3582	1018.0	26.030786773090078
3	maps/mazes/maze_000.map	43715	5342	1708.4	17.319076714188732
4	maps/mazes/maze_000.map	2108	53908	1000.2	31.96412037037037
5	maps/mazes/maze_000.map	52324	24815	1457.4	23.86198738170347
6	maps/mazes/maze_000.map	39959	2295	1442.0	15.925506072874494
7	maps/mazes/maze_000.map	40286	39426	1018.0	27.02555168408827
8	maps/mazes/maze_000.map	57820	41608	1020.6	2.8413242009132422
9	maps/mazes/maze_000.map	63998	53144	1792.4	17.89786683904331
10	maps/mazes/maze_000.map	13418	65228	1000.0	30.339884393063585
11	maps/mazes/maze_000.map	29929	2785	1032.0	13.267637178051512
12	maps/mazes/maze_000.map	24280	47318	1637.4	21.26437587657784
13	maps/mazes/maze_000.map	40466	2734	1499.2	17.38953942232631
14	maps/mazes/maze_000.map	3266	63520	1175.8	21.594302554027504
15	maps/mazes/maze_000.map	33018	45866	1103.6	18.566353187042843
16	maps/mazes/maze_000.map	29362	39070	1146.8	23.1981981981982
17	maps/mazes/maze_000.map	64536	58010	1091.6	17.634146341463413
18	maps/mazes/maze_000.map	59568	55572	1070.0	18.188389923329684
19	maps/mazes/maze_000.map	43708	35110	1252.8	10.955678670360111
20	maps/mazes/maze_000.map	61884	27331	1314.6	22.093859649122805
21	maps/mazes/maze_000.map	31688	60073	1297.4	22.68141592920354
22	maps/mazes/maze_000.map	21752	63766	1406.8	19.373877551020406
23	maps/mazes/maze_000.map	1578	39700	1081.4	30.37121212121212
24	maps/mazes/maze_000.map	31477	62466	1377.2	18.55322715842414
25	maps/mazes/maze_000.map	63720	182	1842.0	14.586641461877758
26	maps/mazes/maze_000.map	64666	11980	1219.2	19.67360454115421
27	maps/mazes/maze_000.map	40989	28399	1177.6	30.450344149459195
28	maps/mazes/maze_000.map	64053	2310	1130.6	11.789634146341463
29	maps/mazes/maze_000.map	36589	54506	1682.4	19.72460804362645
30	maps/mazes/maze_000.map	60063	37628	1472.4	23.352068696330992
31	maps/mazes/maze_000.map	22736	48327	1676.4	21.91649413388544
32	maps/mazes/maze_000.map	17489	50895	1328.0	28.02532751091703
33	maps/mazes/maze_000.map	16570	52410	1212.0	26.744497607655504
34	maps/mazes/maze_000.map	64546	956	1091.0	18.771186440677965
35	maps/mazes/maze_000.map	10997	48808	1066.8	25.205597416576964
36	maps/mazes/maze_000.map	42632	5538	1075.8	28.69073275862069
37	maps/mazes/maze_000.map	56460	24826	1703.2	21.14256619144603
38	maps/mazes/maze_000.map	54455	35517	1427.6	22.425101214574898
39	maps/mazes/maze_000.map	52568	5811	1077.0	21.2274678111588
40	maps/mazes/maze_000.map	48846	10799	1399.0	11.750827814569536
41	maps/mazes/maze_000.map	5821	50688	1337.2	23.358078602620086
42	maps/mazes/maze_000.map	52227	6393	1268.0	16.761248852157944
43	maps/mazes/maze_000.map	44753	7762	1293.0	11.792639138240574
44	maps/mazes/maze_000.map	42488	35696	1014.8	16.522184300341298
45	maps/mazes/maze_000.map	15558	46813	1417.4	24.87540716612378
46	maps/mazes/maze_000.map	24742	64737	1811.2	20.736404350607806
47	maps/mazes/maze_000.map	26902	54250	1128.0	23.64687819856704
48	maps/mazes/maze_000.map	58738	13018	1074.4	20.38453276047261
49	maps/mazes/maze_000.map	15889	55460	1115.2	28.076120959332638
50	maps/mazes/maze_000.map	62564	21172	1100.6	20.52620545073375
51	maps/mazes/maze_000.map	55778	20674	1952.4	15.287833827893175
52	maps/mazes/maze_000.map	56010	25838	2040.8	17.23233465234596
53	maps/mazes/maze_000.map	7284	54998	1634.2	23.262482168330955
54	maps/mazes/maze_000.map	29950	23580	1299.8	18.401420959147426
55	maps/mazes/maze_000.map	46054	14540	1464.2	15.810426540284361
56	maps/mazes/maze_000.map	62048	54496	1358.6	20.908390410958905
57	maps/mazes/maze_000.map	27872	51407	1981.4	18.73890186915888
58	maps/mazes/maze_000.map	35740	44756	1179.0	30.506889763779526
59	maps/mazes/maze_000.map	19968	59562	1093.6	25.57323498419389
60	maps/mazes/maze_000.map	45260	60184	1350.6	12.710843373493976
61	maps/mazes/maze_000.map	4259	64185	1325.2	22.706911636045493
62	maps/mazes/maze_000.map	1128	53972	1705.0	22.334246575342465
63	maps/mazes/maze_000.map	54870	57892	1102.0	16.144058885383807
64	maps/mazes/maze_000.map	59110	8280	1523.8	9.905631659056317
65	maps/mazes/maze_000.map	7880	41670	1674.2	22.01936376210235
66	maps/mazes/maze_000.map	57531	6636	1185.0	21.6396484375
67	maps/mazes/maze_000.map	63826	41995	1472.2	20.18370607028754
68	maps/mazes/maze_000.map	57160	40673	1470.6	22.83046875
69	maps/mazes/maze_000.map	43173	668	1094.4	24.8870116156283
70	maps/mazes/maze_000.map	45298	40402	1572.8	22.478356566397654
71	maps/mazes/maze_000.map	58559	3762	1286.2	23.402527075812273
72	maps/mazes/maze_000.map	54666	28618	1340.0	21.25839793281654
73	maps/mazes/maze_000.map	2649	60106	1118.8	29.09261186264308
74	maps/mazes/maze_000.map	60750	48104	1158.0	13.71896722939424
75	maps/mazes/maze_000.map	54486	32314	1388.6	6.476549413735343
76	maps/mazes/maze_000.map	58378	44522	1069.8	20.351409978308027
77	maps/mazes/maze_000.map	54896	31192	1238.2	25.49907063197026
78	maps/mazes/maze_000.map	50688	13937	1050.4	11.78086763070078
79	maps/mazes/maze_000.map	58586	35920	1193.4	6.553606237816764
80	maps/mazes/maze_000.map	16590	63004	1096.0	25.746065057712485
81	maps/mazes/maze_000.map	59477	62997	1072.0	14.150922909880565
82	maps/mazes/maze_000.map	16398	56410	1126.0	27.415730337078653
83	maps/mazes/maze_000.map	55040	26312	1225.6	19.872985781990522
84	maps/mazes/maze_000.map	62070	20992	1092.2	15.262765957446808
85	maps/mazes/maze_000.map	61158	1066	1514.0	9.648814078041315
86	maps/mazes/maze_000.map	25832	62557	1522.6	20.488653555219365
87	maps/mazes/maze_000.map	40980	5784	1347.2	14.21496953872933
88	maps/mazes/maze_000.map	59530	17068	1201.8	18.40057915057915
89	maps/mazes/maze_000.map	21575	47331	1034.4	33.894091415830545
90	maps/mazes/maze_000.map	52218	50715	1213.4	16.094876660341555
91	maps/mazes/maze_000.map	49932	2680	1041.2	11.142857142857142
92	maps/mazes/maze_000.map	12307	55937	1189.6	28.572967678746327
93	maps/mazes/maze_000.map	28694	62610	1083.6	22.43850267379679
94	maps/mazes/maze_000.map	19193	59918	1300.8	19.259062776304155
95	maps/mazes/maze_000.map	53360	42498	1160.6	23.6947261663286
96	maps/mazes/maze_000.map	11186	60274	1278.4	26.51135331516803
97	maps/mazes/maze_000.map	46840	38188	1117.4	16.911522633744855
98	maps/mazes/maze_000.map	46552	35524	1592.8	19.15112075198843
99	maps/mazes/maze_000.map	61584	23148	1100.4	18.450052576235542
100	maps/mazes/maze_000.map	1538	59980	1074.2	29.70877944325482
101	maps/mazes/maze_000.map	9796	43452	1247.0	29.54089219330855
102	maps/mazes/maze_000.map	60486	5090	1006.8	26.540851553509782
103	maps/mazes/maze_000.map	65109	25290	1319.8	21.62937062937063
104	maps/mazes/maze_000.map	45544	13505	1260.2	20.98988970588235
105	maps/mazes/maze_000.map	54989	5873	1801.2	16.24823151125402
106	maps/mazes/maze_000.map	59528	8882	1351.0	20.274526678141136
107	maps/mazes/maze_000.map	38382	41588	1182.0	18.558794946550048
108	maps/mazes/maze_000.map	7128	48245	1122.6	22.45954356846473
109	maps/mazes/maze_000.map	719	47734	1053.2	23.950276243093924
110	maps/mazes/maze_000.map	4838	41675	1289.6	21.89596412556054
111	maps/mazes/maze_000.map	58026	15346	1195.0	19.70251937984496
112	maps/mazes/maze_000.map	46796	25150	1341.4	13.153713298791018
113	maps/mazes/maze_000.map	12512	48725	1055.6	25.037077426390404
114	maps/mazes/maze_000.map	41662	23482	1741.0	17.276228419654714
115	maps/mazes/maze_000.map	29218	36836	1279.4	25.4443447037702
116	maps/mazes/maze_000.map	22529	63036	1086.2	28.472457627118644
117	maps/mazes/maze_000.map	52448	11417	1370.6	16.342327150084316
118	maps/mazes/maze_000.map	63108	655	1493.0	18.762830482115085
119	maps/mazes/maze_000.map	42597	65272	1426.6	26.476422764227642
120	maps/mazes/maze_000.map	9840	64896	1110.0	31.752351097178682
121	maps/mazes/maze_000.map	10453	59968	1071.0	19.783549783549784
122	maps/mazes/maze_000.map	57032	22249	1973.6	17.252483927527763
123	maps/mazes/maze_000.map	33019	59058	1521.6	20.408365019011406
124	maps/mazes/maze_000.map	61526	4300	1335.0	20.323478260869564
125	maps/mazes/maze_000.map	31851	53224	1013.8	33.40296803652968
126	maps/mazes/maze_000.map	36904	50922	1065.2	31.380281690140844
127	maps/mazes/maze_000.map	56968	36062	1589.0	22.167638483965014
128	maps/mazes/maze_000.map	56540	25725	1349.8	6.662650602409639
129	maps/mazes/maze_000.map	23548	57911	1161.8	17.468379446640316
130	maps/mazes/maze_000.map	24114	54680	1055.0	32.50440528634361
131	maps/mazes/maze_000.map	16822	51903	1037.4	27.180400890868597
132	maps/mazes/maze_000.map	24305	39732	1060.2	16.61521739130435
133	maps/mazes/maze_000.map	56969	17652	1629.4	21.658640226628894
134	maps/mazes/maze_000.map	45604	21219	1051.8	29.676855895196507
135	maps/mazes/maze_000.map	27141	20685	1069.6	20.256216216216217
136	maps/mazes/maze_000.map	6382	58274	1175.4	25.107632093933464
137	maps/mazes/maze_000.map	25060	54952	1529.4	20.734138972809667
138	maps/mazes/maze_000.map	42126	35556	1164.4	28.660731948565775
139	maps/mazes/maze_000.map	52962	21177	1287.6	18.36078782452999
140	maps/mazes/maze_000.map	21518	11986	1156.0	22.17019133937563
141	maps/mazes/maze_000.map	19143	61064	1382.8	23.92564745196324
142	maps/mazes/maze_000.map	55560	50326	1041.8	12.676733780760626
143	maps/mazes/maze_000.map	49380	22720	1626.8	19.1119773210489
144	maps/mazes/maze_000.map	56516	1711	1260.0	24.12235510579577
145	maps/mazes/maze_000.map	30893	54892	1304.0	22.398762157382848
146	maps/mazes/maze_000.map	43458	12993	1608.6	16.42207792207792
147	maps/mazes/maze_000.map	37896	62664	1300.4	11.786811201445348
148	maps/mazes/maze_000.map	22264	43660	1202.4	19.255502392344496
149	maps/mazes/maze_000.map	61048	47364	1418.0	19.159636062861868
150	maps/mazes/maze_000.map	38093	53450	1982.0	18.68375072801398
151	maps/mazes/maze_000.map	23771	47292	1816.0	20.133968253968256
152	maps/mazes/maze_000.map	38635	49236	1355.6	19.46909398814564
153	maps/mazes/maze_000.map	30451	55428	1364.4	19.589029535864977
154	maps/mazes/maze_000.map	60954	62700	1573.4	23.845642540620386
155	maps/mazes/maze_000.map	53918	38632	1588.8	22.69370021723389
156	maps/mazes/maze_000.map	63708	60947	1037.8	15.048098434004475
157	maps/mazes/maze_000.map	60532	15380	1001.6	12.778034682080925
158	maps/mazes/maze_000.map	48594	24626	1110.8	14.173056994818653
159	maps/mazes/maze_000.map	63224	54048	1430.6	15.390953150242327
160	maps/mazes/maze_000.map	49387	22140	1042.8	9.469613259668508
161	maps/mazes/maze_000.map	63166	64535	1101.0	17.02421052631579
